CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
211000855,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,500 BLOCK E WASHINGTON,ANN ARBOR,2021-12-21 18:22:30,LARCENY - FROM AUTO (LFA),-83.74257389899998,42.27997000000005
210048032,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3100 BLOCK BOARDWALK DR,ANN ARBOR,2021-12-26 22:50:00,LARCENY - ALL OTHER,-83.73610039999994,42.24170810000004
210048101,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,500 BLOCK CHURCH ST,ANN ARBOR,2021-12-22 02:52:30,BURGLARY - RESIDENTIAL,-83.73433659999995,42.27639410100005
211000855,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,500 BLOCK E WASHINGTON,ANN ARBOR,2021-12-21 18:22:30,DAMAGE TO PROPERTY,-83.74257389899998,42.27997000000005
210047396,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,300 BLOCK W HURON ST,ANN ARBOR,2021-12-21 00:32:00,DAMAGE TO PROPERTY,-83.75166069999995,42.28180800000007
210048025,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,900 BLOCK S FOREST AVE,ANN ARBOR,2021-12-26 22:33:00,BURGLARY - RESIDENTIAL,-83.73282189899999,42.27057660100007
210048154,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,3500 BLOCK PHEASANT RUN CIR,ANN ARBOR,2021-12-28 09:11:00,PUBLIC PEACE,-83.72195499899999,42.235029000000054
210046259,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,LA SALLE DR & ST AUBIN AVE,ANN ARBOR,2021-12-13 00:13:00,OUI OF LIQUOR / DRUGS,-83.69589529999996,42.24491880000005
210048041,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,0 BLOCK CARROT WAY,ANN ARBOR,2021-12-25 12:00:00,ASSAULT - SIMPLE,-83.72743579999997,42.31692240000007
210048040,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3000 BLOCK JACKSON RD,ANN ARBOR,2021-12-27 02:24:00,DAMAGE TO PROPERTY,-83.79148279999998,42.28372970000004
210048144,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK ALLEN DR,ANN ARBOR,2021-12-27 00:30:00,ASSAULT - SIMPLE,-83.77267119899994,42.28300860100006
210048144,FAMILY OFFENSE NONVIOLENT,3806,NEGLECT CHILD,B,100 BLOCK ALLEN DR,ANN ARBOR,2021-12-27 00:30:00,FAMILY OFFENSE,-83.77267119899994,42.28300860100006
210048225,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-12-28 17:37:30,LARCENY - RETAIL FRAUD,-83.74593819899997,42.24279770000004
210048228,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,200 BLOCK S STATE ST,ANN ARBOR,2021-12-28 20:29:00,TRESPASSING / INVASION OF PRIVACY,-83.74110709899998,42.279560100000026
210048175,DRUG/NARCOTIC VIOLATIONS,3562,MARIJUANA -POSSESS,A,1100 BLOCK S MAPLE RD,ANN ARBOR,2021-12-28 12:46:00,DRUG OFFENSES,-83.78032159999998,42.26842820000007
210048175,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,1100 BLOCK S MAPLE RD,ANN ARBOR,2021-12-28 12:46:00,OBSTRUCTING JUSTICE,-83.78032159999998,42.26842820000007
210048003,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2021-12-26 19:31:00,ASSAULT - AGGRAVATED,-83.71868899899994,42.235209101000066
210048259,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3200 BLOCK CHELSEA CIR,ANN ARBOR,2021-12-29 07:41:00,LARCENY - FROM AUTO (LFA),-83.71695040099996,42.23878360000003
211000858,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,500 BLOCK CHURCH ST,ANN ARBOR,2021-12-22 03:07:30,BURGLARY - RESIDENTIAL,-83.73433659999995,42.27639410100005
210048356,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2400 BLOCK LAURELWOOD CIR,ANN ARBOR,2021-12-30 02:52:30,DAMAGE TO PROPERTY,-83.71198319999996,42.232659901000034
210048367,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,2900 BLOCK NORTHBROOK PL,ANN ARBOR,2021-12-29 02:30:00,LARCENY - FROM AUTO (LFA),-83.75506260099996,42.24539070000003
210048360,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2800 BLOCK BRAEBURN CIR,ANN ARBOR,2021-12-29 02:30:00,LARCENY - FROM AUTO (LFA),-83.70901639999994,42.23349930000006
210048180,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2021-12-28 13:53:00,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
210048294,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK S FIFTH AVE,ANN ARBOR,2021-12-29 13:34:00,PUBLIC PEACE,-83.74589339999994,42.278156600000045
210048477,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,100 BLOCK W WASHINGTON ST,ANN ARBOR,2021-12-31 10:52:00,TRESPASSING / INVASION OF PRIVACY,-83.74968909899997,42.280339000000026
210048451,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,400 BLOCK E HURON ST,ANN ARBOR,2021-12-31 03:30:00,TRESPASSING / INVASION OF PRIVACY,-83.74323779899998,42.28154040000004
210048467,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,2600 BLOCK S STATE ST,ANN ARBOR,2021-12-31 02:15:00,LARCENY - FROM AUTO (LFA),-83.73825829999998,42.248734400000046
210047547,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3200 BLOCK CHELSEA CIR,ANN ARBOR,2021-12-22 00:45:00,MOTOR VEHICLE THEFT / FRAUD,-83.71614619999997,42.23854000000006
210048358,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,2100 BLOCK PAULINE BLVD,ANN ARBOR,2021-12-30 03:52:30,INTIMIDATION / STALKING,-83.77859269899994,42.26567490000008
210048358,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2100 BLOCK PAULINE BLVD,ANN ARBOR,2021-12-30 03:52:30,DAMAGE TO PROPERTY,-83.77859269899994,42.26567490000008
210047858,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2000 BLOCK PAULINE BLVD,ANN ARBOR,2021-12-24 05:00:00,LARCENY - ALL OTHER,-83.77499080099994,42.26813570000007
210047858,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2000 BLOCK PAULINE BLVD,ANN ARBOR,2021-12-24 05:00:00,DAMAGE TO PROPERTY,-83.77499080099994,42.26813570000007
210048473,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,200 BLOCK S STATE ST,ANN ARBOR,2021-12-31 09:54:00,TRESPASSING / INVASION OF PRIVACY,-83.74110709899998,42.279560100000026
210048454,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1900 BLOCK PACKARD ST,ANN ARBOR,2021-12-31 01:15:00,DAMAGE TO PROPERTY,-83.72815790099997,42.257677999000066
210048530,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,1500 BLOCK N MAPLE RD,ANN ARBOR,2021-12-31 07:00:00,BURGLARY - ALL OTHER,-83.78014499999995,42.295551000000046
220000035,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,200 BLOCK S MAIN,ANN ARBOR,2022-01-01 03:06:00,PUBLIC PEACE,-83.74895299999997,42.28023600000006
210048529,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1700 BLOCK GREEN RD,ANN ARBOR,2021-12-31 17:34:00,ASSAULT - SIMPLE,-83.69300839999994,42.29912820100003
210048529,DRIVING UNDER THE INFLUENCE,8030,CHILD ENDANGERMENT (OCCUPANT LESS THAN 16),B,1700 BLOCK GREEN RD,ANN ARBOR,2021-12-31 17:34:00,OUI OF LIQUOR / DRUGS,-83.69300839999994,42.29912820100003
221000008,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1200 BLOCK OLIVIA AVE,ANN ARBOR,2021-12-27 12:30:00,FRAUD,-83.73109950099996,42.266320000000064
210046231,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,1300 BLOCK S UNIVERSITY AVE,ANN ARBOR,2021-12-12 09:10:00,BURGLARY - RESIDENTIAL,-83.73282189999998,42.27456600000005
210048387,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2100 BLOCK PAULINE BLVD,ANN ARBOR,2021-12-30 14:41:00,ASSAULT - SIMPLE,-83.77782669999993,42.26717260000004
221000005,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,2300 BLOCK LESLIE CIR,ANN ARBOR,2021-12-12 02:00:00,LARCENY - FROM AUTO (LFA),-83.71372899999994,42.30922280000004
211000845,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,800 BLOCK S MAPLE RD,ANN ARBOR,2021-12-20 08:00:00,LARCENY - FROM AUTO (LFA),-83.78073469899994,42.271677700000055
210047922,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1400 BLOCK WISTERIA DR,ANN ARBOR,2021-12-24 19:00:00,ASSAULT - SIMPLE,-83.73145489999996,42.25912509900007
050019876,SEXUAL ASSAULT WITH AN OBJECT,1175,CSC 1ST DEGREE -PENETRATION OBJECT,A,000 ANN ARBOR ST,ANN ARBOR,2021-12-27 11:50:00,SEX OFFENSES - CSC,-83.74013389999999,42.27099690000006
220000224,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,200 BLOCK CHAPIN ST,ANN ARBOR,2022-01-03 01:15:00,DAMAGE TO PROPERTY,-83.75288459999996,42.28312120000004
220000223,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,400 BLOCK S MAIN ST,ANN ARBOR,2022-01-01 11:30:00,BURGLARY - ALL OTHER,-83.74823080099998,42.27740300000005
220000241,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2000 BLOCK FERDON RD,ANN ARBOR,2022-01-03 11:43:00,FRAUD,-83.72412670099999,42.25784310000006
220000175,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,3400 BLOCK WASHTENAW AVE,ANN ARBOR,2022-01-02 17:25:00,LARCENY - RETAIL FRAUD,-83.69177499999995,42.255272501000036
210048354,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK ALLEN DR,ANN ARBOR,2021-12-30 07:33:00,ASSAULT - SIMPLE,-83.77267119899994,42.28300860100006
210046643,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,400 BLOCK S MAPLE RD,ANN ARBOR,2021-12-15 18:10:00,LARCENY - ALL OTHER,-83.78214749999995,42.277596800000026
220000351,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,1400 BLOCK NEWPORT RD,ANN ARBOR,2022-01-04 11:38:00,INTIMIDATION / STALKING,-83.76649109899995,42.29521320100008
220000349,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1300 BLOCK GLENDALOCH CIR,ANN ARBOR,2022-01-04 11:22:00,FRAUD,-83.71092599899998,42.26640450000008
220000330,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK W HURON ST,ANN ARBOR,2022-01-04 09:26:00,LARCENY - ALL OTHER,-83.75166069999995,42.28180800000007
220000260,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3300 BLOCK MCCOMB ST,ANN ARBOR,2021-12-29 12:00:00,LARCENY - ALL OTHER,-83.70528989899998,42.240510200000074
220000128,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK E DAVIS AVE,ANN ARBOR,2022-01-02 03:05:00,ASSAULT - SIMPLE,-83.74784360099994,42.27055270000005
220000075,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1000 BLOCK GREENHILLS DR,ANN ARBOR,2022-01-01 13:20:00,ASSAULT - SIMPLE,-83.68069799999995,42.287207100000046
220000311,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2022-01-04 02:52:00,LARCENY - FROM AUTO (LFA),-83.72367010099998,42.25129470100006
220000288,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1400 BLOCK W WASHINGTON ST,ANN ARBOR TWP,2022-01-03 17:53:00,LARCENY - ALL OTHER,-83.76445859999995,42.28121990000005
220000248,WIRE FRAUD,2608,FRAUD BY WIRE,A,2600 BLOCK ARROWWOOD TRL,ANN ARBOR,2022-01-03 13:25:00,FRAUD,-83.73036839999997,42.30844170000006
220000391,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK S STATE ST,ANN ARBOR,2022-01-04 16:49:00,ASSAULT - SIMPLE,-83.74060009899995,42.279396200000065
210048380,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,400 BLOCK N STATE ST,ANN ARBOR,2021-12-29 22:00:00,BURGLARY - RESIDENTIAL,-83.74076889999998,42.28445469900004
210046178,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2021-12-12 00:15:00,ASSAULT - SIMPLE,-83.74242869899996,42.279175801000065
210048502,AGGRAVATED ASSAULT,1301,AGG/FEL ASSAULT - FAMILY - GUN - DOMESTIC,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2021-12-31 14:18:00,ASSAULT - AGGRAVATED,-83.71907239899997,42.234851099000025
210048502,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2021-12-31 14:18:00,ASSAULT - AGGRAVATED,-83.71907239899997,42.234851099000025
210047487,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2200 BLOCK PACKARD ST,ANN ARBOR,2021-12-21 10:30:00,FRAUD,-83.72626429999997,42.25517810000008
210048330,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,800 BLOCK BROWN ST,ANN ARBOR,2021-12-24 12:10:00,FRAUD,-83.74848669999994,42.271144099000026
210047517,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2600 BLOCK ANN ARBOR-SALINE RD,ANN ARBOR,2021-12-20 19:00:00,LARCENY - RETAIL FRAUD,-83.75954299999995,42.24786070000005
221000015,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,800 BLOCK FULLER ST,ANN ARBOR,2021-12-29 12:00:00,LARCENY - FROM AUTO (LFA),-83.73997120099995,42.28607510000006
220000354,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,100 BLOCK S HIGHLANDER WAY,ANN ARBOR,2022-01-04 11:53:00,OBSTRUCTING JUSTICE,-83.76953590099998,42.23138190000003
221000011,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,400 BLOCK KELLOGG ST,ANN ARBOR,2021-12-27 05:00:00,DAMAGE TO PROPERTY,-83.74138099899994,42.293044500000065
220000448,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1900 BLOCK PLYMOUTH RD,ANN ARBOR,2022-01-04 11:15:00,LARCENY - ALL OTHER,-83.71588700099994,42.30017650000008
220000497,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2022-01-04 03:30:00,LARCENY - FROM AUTO (LFA),-83.72557479999995,42.25063770000003
220000437,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,400 BLOCK MANOR DR,ANN ARBOR,2022-01-05 09:09:00,FRAUD,-83.73873549899997,42.30508800000007
220000511,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3700 BLOCK WASHTENAW AVE,ANN ARBOR,2022-01-05 16:55:00,LARCENY - ALL OTHER,-83.68673819999998,42.25592470000004
210048140,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK ALLEN DR,ANN ARBOR,2021-12-28 03:20:00,ASSAULT - SIMPLE,-83.77267119899994,42.28300860100006
220000598,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1100 BLOCK N MAPLE RD,ANN ARBOR,2022-01-06 10:22:30,BURGLARY - RESIDENTIAL,-83.78140099999996,42.29328110000006
220000484,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,HURON PKWY & FULLER RD,ANN ARBOR,2022-01-05 15:02:00,PUBLIC PEACE,-83.69905079899996,42.27761680000003
220000574,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,2600 BLOCK BRAEBURN CIR,ANN ARBOR,2022-01-03 11:33:30,FRAUD,-83.70749070099998,42.231141800000046
220000581,ALL OTHER,4898,OBSTRUCT POLICE AND/OR FIREMAN,B,WASHTENAW AVE & E STADIUM BLVD,ANN ARBOR,2022-01-06 10:56:00,OBSTRUCTING POLICE,-83.71129759999997,42.25939090000003
220000654,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2300 BLOCK W STADIUM BLVD,ANN ARBOR,2022-01-06 21:25:00,LARCENY - ALL OTHER,-83.77808339999996,42.27729970000007
220000611,RUNAWAY,7070,RUNAWAY,B,500 BLOCK LIBERTY POINTE DR,ANN ARBOR,2022-01-06 11:40:00,MISSING PERSON / RUNAWAY,-83.78596149999998,42.27483920100008
221000017,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,2000 BLOCK MEDFORD RD,ANN ARBOR,2022-01-05 09:30:00,LARCENY - FROM AUTO (LFA),-83.71580389899998,42.25913300000008
220000541,ALL OTHER,4899,OBSTRUCT POLICE (OTHER),B,E EISENHOWER PKWY & BOARDWALK DR,ANN ARBOR,2022-01-06 00:30:00,OBSTRUCTING POLICE,-83.73472399999997,42.24403169900006
220000573,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2700 BLOCK TORREY AVE,ANN ARBOR,2022-01-05 09:58:00,FRAUD,-83.66862749999996,42.247865500000046
220000544,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,800 BLOCK OAKLAND AVE,ANN ARBOR,2022-01-06 00:43:00,FRAUD,-83.73886009999995,42.271461300000055
220000505,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,E LIBERTY ST & S MAIN ST,ANN ARBOR,2022-01-05 18:06:00,PUBLIC PEACE,-83.74860499999994,42.279578300000026
220000605,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,3600 BLOCK PLYMOUTH,ANN ARBOR,2022-01-03 00:00:00,DAMAGE TO PROPERTY,-83.69028800099994,42.30698209900004
220000602,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK HARBOR WAY,ANN ARBOR,2022-01-06 14:06:00,ASSAULT - SIMPLE,-83.74802689999996,42.24849430000006
220000836,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,E MADISON ST & S FOURTH AVE,ANN ARBOR,2022-01-08 03:36:00,OBSTRUCTING JUSTICE,-83.74765450099994,42.27410290000006
220000721,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,200 BLOCK PACKARD ST,ANN ARBOR,2022-01-07 11:30:00,FORGERY / COUNTERFEITING,-83.74683919899996,42.27556880000003
220000900,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1400 BLOCK IROQUOIS PL,ANN ARBOR,2021-12-20 12:00:00,FRAUD,-83.73008270099996,42.25953100000004
220000704,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,200 BLOCK N MAPLE RD,ANN ARBOR,2022-01-07 10:13:00,INTIMIDATION / STALKING,-83.78315100099996,42.28266810100007
220000757,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,2700 BLOCK BARCLAY WAY,ANN ARBOR,2022-01-07 16:21:00,PUBLIC PEACE,-83.70564329999996,42.32012290000006
220000849,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK BROOKWOOD PL,ANN ARBOR,2022-01-02 02:30:00,DAMAGE TO PROPERTY,-83.73840359899998,42.26683430000003
220000886,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1100 BLOCK WHITE ST,ANN ARBOR,2022-01-08 12:44:00,LARCENY - ALL OTHER,-83.73910929899995,42.268330700000035
220000709,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,100 BLOCK N MAIN ST,ANN ARBOR,2022-01-04 17:00:00,LARCENY - ALL OTHER,-83.74883929899994,42.28173090000007
220000778,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,700 BLOCK S DIVISION,ANN ARBOR,2022-01-07 18:41:00,FRAUD,-83.74408849999998,42.27305240000004
220000898,DISORDERLY CONDUCT,5312,DISTURBING THE PEACE,B,300 BLOCK S STATE ST,ANN ARBOR,2022-01-08 15:24:00,PUBLIC PEACE,-83.74250699999999,42.279198601000076
220000879,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,500 BLOCK W KEECH AVE,ANN ARBOR,2022-01-07 01:04:00,PUBLIC PEACE,-83.75437809899995,42.267283501000065
220000817,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,600 BLOCK CHURCH ST,ANN ARBOR,2022-01-08 00:03:00,PUBLIC PEACE,-83.73430680099995,42.27455280000004
210047502,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,200 BLOCK N MAPLE RD,ANN ARBOR,2021-12-21 19:37:30,LARCENY - RETAIL FRAUD,-83.78315100099996,42.28266810100007
210048494,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK HILTON BLVD,ANN ARBOR,2021-12-31 12:53:00,LARCENY - ALL OTHER,-83.74141900099994,42.238447000000065
220001054,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1200 BLOCK ISLAND DR,ANN ARBOR,2022-01-09 06:00:00,LARCENY - FROM AUTO (LFA),-83.73091279899995,42.290799900000025
220000554,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3000 BLOCK WILLIAMSBURG DR,ANN ARBOR,2022-01-06 04:29:30,MOTOR VEHICLE THEFT / FRAUD,-83.69642919999995,42.23521100000005
220001012,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,500 BLOCK S FIFTH AVE,ANN ARBOR,2022-01-09 03:15:00,BURGLARY - RESIDENTIAL,-83.74661959899998,42.27537700000005
220001001,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1900 BLOCK PLYMOUTH RD,ANN ARBOR,2022-01-09 03:30:00,LARCENY - FROM AUTO (LFA),-83.71567939899995,42.30120030000006
220001056,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2022-01-09 15:11:00,LARCENY - RETAIL FRAUD,-83.74062079999999,42.27901510000004
220000931,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2500 BLOCK ESCH AVE,ANN ARBOR,2022-01-08 19:28:00,ASSAULT - SIMPLE,-83.72941859899998,42.25089930000007
221000006,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2500 BLOCK BRAEBURN CIRCLE,ANN ARBOR,2021-12-27 18:00:00,LARCENY - FROM AUTO (LFA),-83.70652439999998,42.23076100000003
221000007,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3300 BLOCK CHELSEA CIRCLE,ANN ARBOR,2021-12-29 13:08:00,LARCENY - FROM AUTO (LFA),-83.71488849999997,42.23820849900005
